UTC Time, Parameter, Value
2021-09-08 03:20:15, Freq_Detection, 5386661.655537613
2021-09-08 03:20:35, Freq_Detection, 5386783.50594186
2021-09-08 03:20:45, Freq_Detection, 5386844.574756024
2021-09-08 03:20:55, Freq_Detection, 5386905.756518832
2021-09-08 03:21:05, Freq_Detection, 5386967.007950469
2021-09-08 03:21:15, Freq_Detection, 5387028.3724648785
2021-09-08 03:21:35, Freq_Detection, 5387151.409630813
2021-09-08 03:22:05, Freq_Detection, 5387336.713074836
2021-09-08 03:22:15, Freq_Detection, 5387398.656574481
2021-09-08 03:22:25, Freq_Detection, 5387460.7193688145
2021-09-08 03:22:35, Freq_Detection, 5387522.903875399
2021-09-08 03:22:45, Freq_Detection, 5387585.16706867
2021-09-08 03:22:55, Freq_Detection, 5387647.533460877
2021-09-08 03:23:05, Freq_Detection, 5387710.000495418
2021-09-08 03:23:25, Freq_Detection, 5387835.231816449
2021-09-08 03:23:35, Freq_Detection, 5387898.023055512
2021-09-08 03:23:55, Freq_Detection, 5388023.864823113
2021-09-08 03:24:05, Freq_Detection, 5388086.946813751
2021-09-08 03:24:15, Freq_Detection, 5388150.113822151
2021-09-08 03:24:45, Freq_Detection, 5388340.270176798
2021-09-08 03:24:55, Freq_Detection, 5388403.86218378
2021-09-08 03:25:05, Freq_Detection, 5388467.562721371
2021-09-08 03:25:25, Freq_Detection, 5388595.261336626
2021-09-08 03:25:35, Freq_Detection, 5388659.264678936
2021-09-08 03:25:45, Freq_Detection, 5388723.387281717
2021-09-08 03:25:55, Freq_Detection, 5388787.603403416
2021-09-08 03:26:05, Freq_Detection, 5388851.900867228
2021-09-08 03:26:15, Freq_Detection, 5388916.343234776
2021-09-08 03:26:35, Freq_Detection, 5389045.495692847
2021-09-08 03:26:45, Freq_Detection, 5389110.243442332
2021-09-08 03:26:55, Freq_Detection, 5389175.081735679
2021-09-08 03:27:05, Freq_Detection, 5389240.057993422
2021-09-08 03:27:25, Freq_Detection, 5389370.268083674
2021-09-08 03:27:35, Freq_Detection, 5389435.536352313
2021-09-08 03:27:55, Freq_Detection, 5389566.424897994
2021-09-08 03:28:05, Freq_Detection, 5389632.030559563
2021-09-08 03:28:15, Freq_Detection, 5389697.72925439
2021-09-08 03:30:05, Freq_Detection, 5390426.856663894
2021-09-08 03:30:15, Freq_Detection, 5390493.86197023
2021-09-08 03:30:25, Freq_Detection, 5390560.97471492
2021-09-08 03:30:35, Freq_Detection, 5390628.173341947
2021-09-08 03:30:45, Freq_Detection, 5390695.504625076
2021-09-08 03:30:55, Freq_Detection, 5390762.958073641
2021-09-08 03:31:15, Freq_Detection, 5390898.1799166035
2021-09-08 03:31:25, Freq_Detection, 5390965.97225423
2021-09-08 03:31:35, Freq_Detection, 5391033.863968753
2021-09-08 03:31:45, Freq_Detection, 5391101.860938078
2021-09-08 03:32:05, Freq_Detection, 5391238.197277064
2021-09-08 03:32:25, Freq_Detection, 5391375.008092724
